jfpartyplanner.com/folders,bad
groupe-rbs.fr/media/import/femmes/basket/Excel/b3a66a96c521623c9b5b3bc78e6d8bc5/,bad
groupe-rbs.fr/media/import/femmes/basket/Excel/5639642d26a564d17a67f231b7d2e48b/,bad
itbsbr.com/lma/DHL/DHLExpress,bad
aspirehomes.com/wp-admin/network/docs/375f2875e12491cd3a687d7a4122d33e/,bad
mobilos-firee.net/Moncompte8734/d061d/03827/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=UTF-8,bad
cengizgulec.com/fotolar/adobesecure/ce5b468064d7a533aa8ddf53d8696fa7,bad
realestatedoc.org/MNDS/MND,bad
blog.radical.fm/dropbox/login.php,bad
beewizards.com/js/Arch/Arch/Archive,bad
armensahakyan.com/images/,bad
turl.ca/partnership-llc/,bad
turl.ca/partnership-llc,bad
oolivefashion.com/Linked/index.php,bad
avantlog.com.br/wp-admin/includes/auth/view/share,bad
avantlog.com.br/dengue/auth/view/share,bad
tecnicana.org/Administrar/Calendario/av/ac/ad/a7f8fb620802f91fe4135486add3f9c8/,bad
tecnicana.org/Administrar/Calendario/av/ac/ad/a7f8fb620802f91fe4135486add3f9c8,bad
invitro.sg/imm,bad
peakpointmc.com/file/share/2015/,bad
masterdonatelli.com/modules/Search/lang/mmemrn?ern=main&amp;ar=abuse@gmaii.com,bad
masterdonatelli.com/modules/Search/lang/mmemrn/?ern=main&amp;ar=abuse@gmaii.com,bad
gsmobiletech.net/mike/bf7a8a4a9294584ca74111cce1a7decf,bad
bestconsultants.in/brand/casts/index.php,bad
gsmobiletech.net/mike/9b205e0f9c38eadb0cbefb266ec46d82,bad
techtightglobal.com/includes/vlib/vlibDate/builders/Hotmail-New/Hotmail-New/Verification%20Set-up.html,bad
jeffreymunns.co/jet,bad
gsmobiletech.net/mike/3aa54749a6c2ab881d4779ec4c20d077,bad
silva-lawfirm.com/salvation/gnewdoc/ae5b2b55aa3084161644dc9a8c4d58c0,bad
masterdonatelli.com/modules/Search/lang/mmemrn?ern=main&amp;ar=abuse@oudivalve.com,bad
oasischurch.org.za/wp-admin/maint/DHL2015/DHL,bad
oasischurch.org.za/wp-admin/maint/ali,bad
neuroflexynsupplement.com/cognidepth/,bad
aspirehomes.com/wp-admin/network/docs/ae9d95f02135f0a04819854ccaee97aa,bad
worldpresssuccess.com/readon/onlin/6332b92bca5ab0f576e4433f266ad749,bad
worldpresssuccess.com/readon/onlin/6332b92bca5ab0f576e4433f266ad749/,bad
yourga.com.au/rra6/Hotmail-New/Verification%20Set-up.html,bad
thephysicsforum.com/bank-of-america.security-warning/Sign-On/login/login.php?cmd=login_submit&amp;id=7169c6f738de7de1a8d748fc5c043cb67169c6f738de7de1a8d748fc5c043cb6&amp;session=7169c6f738de7de1a8d748fc5c043cb67169c6f738de7de1a8d748fc5c043cb6,bad
mixle.suwan.co.id/fiemm/,bad
copperkingdom.net/fmsk/darren/bronz/index.php,bad
travelgare.co.id/opm/autokiller/autokiller/login.live.com/accts.php,bad
thejobmasters.com/wp-error/sign-in/index.html,bad
lemonese.in/DHL,bad
pipersoperahouse.net/raid/bookmark,bad
pipersoperahouse.net/raid/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
omni-present.co.nz/js/gtex/,bad
omni-present.co.nz/js/gtex,bad
alboscuola.eu/templates/dp.en/,bad
alboscuola.eu/templates/dp.en,bad
infomedios.mx/goodafternoon/special/obligation,bad
ondastechnologies.com/js/Ediction/s/,bad
ondastechnologies.com/js/Ediction/s,bad
kt-marketing.com/wp-admin/network/admin/docsign/d695d89ce12ca3174c211ab2f1bb2cfe,bad
kt-marketing.com/wp-admin/network/admin/docsign/5c89b263d5f473a80d15acc6ce25cc42,bad
dajerequipos.com/back/assets/js/dropboox200016/Hooome,bad
nagpuriweb.in/E-Drive-Investment%20Overview/,bad
nagpuriweb.in/E-Drive-Investment%20Overview,bad
mobilsuzuki-jogjakarta.com/mobilsuzuki-jogjakarta.com/admin/sent_secured_documents_01/received_passworded_documents/backup/verified_documents_review/documentations_x/auth/view/share/,bad
shopper.bid/bookmark/ii.php?email=abuse@claymount.com,bad
lskauto.com/Public/80a7e813adb33496dbbb666caa927c87,bad
lskauto.com/Public/80a7e813adb33496dbbb666caa927c87/,bad
yopatagonia.cl/gite_view/,bad
yopatagonia.cl/gite_view,bad
beauty-plus.co.uk/tmp/https:/atendimento/chamada.php?=PVY4FVPS07S34N58K3QN8L51WHHA6IQVDOZTKOMUUFWY326M5W0BHDCDUTO1CEVQ4UJOJ7IDLECNGI0KEJWVW00R4XSFCO7FJQ43WLGH1S6HAF2PYYKV8UNARFQ44WJNMNPJ9620Y7Q9LSYKRJFYD405J19NXRAKEZ4N55W4AMCWFAG7TW67ZFAIFJ6CAFXPE1CJ69MGVYCB0SH3PN9O3J8I3CUDSS38SERYNEEJCQUMJCO9ZXX2H5JKHEX081HZF9X3MCMZ3HLMT0VT8SVOXF9FU7O2762LEZO1BAZESK1MUVF2OBQMQY2K6QMBWNXAMLAYWACOUCAO9PQX1GJRFKCKBYV8LSI9DS7A3IYXV9M5YC2ZTKQ963SG2NONG7VUZ353L4ZGBMKAZM0S711C4SS6GGSXNNSMQWOBZOSBADL0ZV26W2H1UA6BRX0EL21BYOMYCE0NRVWRRXWNZENUPS7GQFVBGVMEK0CXOML,bad
alfalah.in/bae/ceo/Arch/Archive,bad
alfalah.in/bae/ceo/Arch/Archive/,bad
lskauto.com/Public/492255dee81044beba9b9122f70fa0a0/,bad
lskauto.com/Public/492255dee81044beba9b9122f70fa0a0,bad
june1st.net/api/js/094mfiejr93ji/br/SANTANDER.VAN.GOG/CLIENTE-SANTANDER-ATUALIZACAO/ATIVAR.CHAVEATENDIMENTO.CLIENTE/NOVO-ACESSO-SANTANDER-CLIENTE/ATAULIZACAO-OBRIGATORAI/SANTANDE/index1.php,bad
jnhoje.com/libraries/user_/db/box,bad
termogas.az/image/catalog/head/bkmark/ii.php?rand=13inboxlightaspxn.1774256418,bad
agoodlifeconcierge.com/wp-content/themes/bouquet/js/review/,bad
indianmusicmug.com/file/scan/da2488e07e4682799adbb131ccc954d3,bad
indianmusicmug.com/file/scan/da2488e07e4682799adbb131ccc954d3/,bad
agoodlifeconcierge.com/wp-content/themes/bouquet/js/review,bad
newlifebiblechurch.org/order/owa/verify,bad
vidanapraia.net/wp-admin/quotation5/doc/dxx/1c77d7270f6546f4334ed2dc4c60912c/,bad
vidanapraia.net/wp-admin/quotation5/doc/dxx/1c77d7270f6546f4334ed2dc4c60912c,bad
pentacorp.com.br/tmp/docsign/0d561f6ca8d62c22f321030c7010ee6e/,bad
pentacorp.com.br/tmp/docsign/0d561f6ca8d62c22f321030c7010ee6e,bad
peakpointmc.com/file/share/2015/index.htm,bad
flabelosbudapest.hu/sites/all/modules/com-new-2016/home,bad
smarturl.it/j7flk0,bad
facebook.com.smartclick.top/tech/fb/?bid=0.001&amp;browse=Firefox%20/%2049&amp;browser=Firefox&amp;campid=3781104&amp;cateid=253&amp;cntryx=US&amp;f=104&amp;formfa=Desktop/Notebook&amp;keywrd=&amp;qualty=2&amp;resolu=1280x960&amp;siteid=1149969&amp;sxid=d85641b0c5uu&amp;type=pop,bad
victormcastro.com/awebd/gd/,bad
victormcastro.com/awebd/gd,bad
verapdpf.info/db/c9b23f5911a3b9d2a053b1c1eda5ac10/download.html,bad
indianmusicmug.com/fille/scan/7fc42157694ddef61ce20c98f1e983c5/,bad
indianmusicmug.com/fille/scan/7fc42157694ddef61ce20c98f1e983c5,bad
mobilos-firee.net/Moncompte8734/e402b/cf53b/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=UTF-8,bad
mainer.oranjetours.pl/uu/Y550/logon.php,bad
mainer.oranjetours.pl/yah/Y550/logon.php,bad
mainer.oranjetours.pl/yah/t550/logon.php,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php?email=abuse@goierrieskola.org,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php?email=abuse@deichmann.com,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php?email=abuse@mik.es,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php?email=abuse@huhezi.edu,bad
footballnewsheadlines.co.uk/wp-admin/css/excel/index.php?email=abuse@florim.it,bad
refulz.com/.htpasswds/westernunion/ozone/,bad
alplak.com/css/joan/wedan/c08022301d67957b349d9bee0b12a7ee/,bad
alplak.com/css/joan/wedan/c08022301d67957b349d9bee0b12a7ee,bad
mysuccessplanet.com/todaysnews/onlin/c42a4da75886d49eb720ec7f7670a579,bad
ristorantevincenzo.com/safeattachment,bad
ristorantevincenzo.com/safeattachment/,bad
wavestechco.com/alibaba.com/Alibaba.php?userid=abuse@auo.com,bad
kalasalingam.ac.in/areila-2015/images/portfolio/AIMZONE/google/,bad
kalasalingam.ac.in/areila-2015/images/portfolio/AIMZONE/google,bad
aspirehomes.com/wp-admin/network/docs/375f2875e12491cd3a687d7a4122d33e,bad
mysuccessplanet.com/todaysnews/onlin/c42a4da75886d49eb720ec7f7670a579/,bad
sprouseart.com/georgeweb/wp-includes/js/secure/English/Engish/index.php?email=abuse@state.gov,bad
cupcakiest.net/wp-includes/images/,bad
anupamasteel.com/file/open/dp.en/index.php,bad
maecorujafranquias.com.br/STD2/dropbox/spacebox,bad
mysuccessplanet.com/todaysnews/onlin/904ea1a4d2ab8a8f4e377ab6c71be177,bad
mysuccessplanet.com/todaysnews/onlin/904ea1a4d2ab8a8f4e377ab6c71be177/,bad
activelevel.com/sales/ayo1/ayo1/,bad
oasischurch.org.za/wp-admin/maint/yah/DHL2015/DHL/,bad
silva-lawfirm.com/salvation/gnewdoc/ae5b2b55aa3084161644dc9a8c4d58c0/,bad
kaoduen.com.tw/upload/2010/06/error.html,bad
cart.batraskincare.com/swedbanks.html,bad
puli-hostel.com.tw/libraries/azs/3cd1cb48f53c4e88167042c568424ecc/x.htm,bad
mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20/,bad
mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20,bad
mysuccessplanet.com/todaysnews/onlin/6d364b62054153b65a485f366ab7f739/,bad
mysuccessplanet.com/todaysnews/onlin/6d364b62054153b65a485f366ab7f739,bad
ow.ly/lHj7303hmMq,bad
caturbinagunapersada.com/foto_berita/alibaba/index.php,bad
justaskaron.com/ayse-gulru-sarpel.net/index.php,bad
retoz.biz/saoa/portfolio_zip_0/dropbox/,bad
shristihousing.in/Alibaba.html,bad
ungctanzania.or.tz/wells,bad
ungctanzania.or.tz/wells/,bad
nicolashomsi.com.br/sssnow/Hotmail-New/Update%20in%20progress.html,bad
nicolashomsi.com.br/farru/Hotmail-New/Update%20in%20progress.html,bad
maecorujafranquias.com.br/zxz/Hotmail-New/Update%20in%20progress.html,bad
1touchdesigns.com/mattel/la/google%20drive/Arch/Arch/Archive/,bad
bgb.gov.bd/images/upload/Gdocs/,bad
dubiosag.com/ali/,bad
maboneng.com/wp-admin/network/docs/664033f813f68b6b6e63a276a4633911/,bad
smarturl.it/98ko3m,bad
wealloutloud.com/casts/,bad
septsuccesslkw.xyz/gdoc/filewords/index.php,bad
katherine.church/intranet/ONEY/mod_weblinks/,bad
sukel.info/atol/public.html,bad
ojek5hl0gr1q.az.pl/pzosip/online.googledrive.access/documents/e4db09d47198ee2b3010c8f82ede1c7c/,bad
stsgroupbd.com/aug/ee/secure/cmd-login=6d0fecb66fbca13ec8bea4e3d33d5a40/?reff=NDMwYjkzMzMzN2E5YTAxYjk2OTNkZTMzMWMzMjFmZTc=,bad
ojek5hl0gr1q.az.pl/pzosip/online.googledrive.access/documents/4c7edbd230398a64bf173a23634005c8/,bad
ojek5hl0gr1q.az.pl/pzosip/online.googledrive.access/documents/49bbe92f358ecff33fdd38d0e45c6062/,bad
nicolashomsi.com.br/farru/Hotmail-New/Verification%20Set-up.html,bad
royalgateenergy.com/wp-admin/js/images/httpdocs/36dc38a5878037779e2aa94b007bd7f3/,bad
frenchschoolsnorthamerica.org/dr/lda/index.php,bad
netcubeinter.co.za/includes/acotin/mail.htm,bad
valiant-technologies.net/htp/la/google%20drive/Arch/Arch/Archive/,bad
sdn008tarakan.sch.id/googledocs/googledocs/,bad
acheimundo.com/dev/MoncompteID39856389472374924/freemobs/moncompte/index.php,bad
valiant-technologies.net/bb7/la/google%20drive/Arch/Arch/Archive/,bad
airplanemodelmuseum.com/wp-content/Kantunal/,bad
cupcakiest.net/wp-includes/js/thankyou.php,bad
netcubeinter.co.za/includes/acotin/,bad
crearmitienda.com/modules/upgr.php,bad
frenchschoolsnorthamerica.org/dr/lda/,bad
sdn008tarakan.sch.id/googledocs/googledocs/forward.html,bad
silva-lawfirm.com/salvation/gnewdoc/,bad
newtesting.fantasiaconstruction.ca/9feaf7f8354ad68ba40e29d70cd05405,bad
newtesting.fantasiaconstruction.ca/9feaf7f8354ad68ba40e29d70cd05405/,bad
mainer.oranjetours.pl/uu/pdfmailer.html,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/196412fe5eab091f5947a3da62da561c/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020,bad
mainer.oranjetours.pl/pdfrealer.html,bad
duniaflowmeter.com/ebi/others/m.i.php?n=1774256418&amp;rand.13InboxLight.aspxn.1774256418&amp;rand=13InboxLightaspxn.1774256418&amp;username1=&amp;username=,bad
mainer.oranjetours.pl/arrivaldoc.htm,bad
docsiign.ladyofelegance.net/sharingOPLy3sourcePS8tMTtVLzs/al.php,bad
magentogroup.com/Support_PayPal/webapps/024f3/home,bad
docsiign.ladyofelegance.net/codinghFowa7source2F3Frealm3/al.php,bad
activelevel.com/sales/ayo1/ayo1/index.html,bad
oasischurch.org.za/wp-admin/maint/yah/DHL2015/DHL/,bad
docmitto.computantest.com/old-copy/data/e673ad99ec2b7d48cce532d3393a1da7/,bad
avaluosinmobiliariosvico.com/view/newproject/Home/index.php,bad
docmitto.computantest.com/old-copy/data/d05be06fac65e6abe39fa7ee69d5e6a8/,bad
docmitto.computantest.com/old-copy/data/92efe228c5548a3841877aa269cefb08/,bad
oasischurch.org.za/wp-admin/maint/ali/,bad
oasischurch.org.za/wp-admin/maint/DHL2015/DHL/,bad
appleid-idapple.com/en/,bad
1touchdesigns.com/mattel/la/google%20drive/Arch/Arch/Archive/,bad
1touchdesigns.com/mattel/la/google%20drive/Arch/Arch/Archive,bad
bpelcanal.com.ar/ddbox/File/box.html,bad
fuimonos.co/xml/,bad
onlineshoppingmall.pk/wp-admin/network/capp/6bc2fbc0d5a0892cfe48546b0347b913/confirms.php,bad
krishafilms.com/secure/iYmLjfNHGyr.php,bad
fingalcsrnetwork.ie/vendor/survey/pdf/www/googlee,bad
thinkdatabackup.com/dess/dropbox2016/Home/index.php,bad
isdfrf.net/wetransfer/wetransfer/kola.html,bad
fed.com.tw/logon.htm,bad
sweetenglish.ir/stain/dropbox/yeah.net/yeah.net.php,bad
eclecticvideo.com/cc/GD,bad
eclecticvideo.com/cc/GD/,bad
debichaffee.info/Yahoo/clients,bad
debichaffee.info/Yahoo/clients/,bad
colsanpablo.com/plugins/extension/hmf/confirm.php?cmd=login_submit&amp;id=a6d59f1ea90b7fe0b4701148b77c9f6ea6d59f1ea90b7fe0b4701148b77c9f6e&amp;session=a6d59f1ea90b7fe0b4701148b77c9f6ea6d59f1ea90b7fe0b4701148b77c9f6e,bad
crown-wood.com/kamo/seniorpeoplemeet/v3/thank_you.html,bad
pulse-entertainment.ca/blog/wp-content/d412b8afaec51e98d131f5e55293f5d3/68df062b1f1479f143edc5bd301a3155,bad
thecutting.co/wp-includes/js/crop/indxy.html,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-secureu0002/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/style.ht,bad
ppservice.info/505847/de/konflict/1257603187/sicher/konto_validieren/anmelden.php?cmd=cBzX3UkwWRxM5pYOaSEf20VZu&flow=Y35TmaDKbqk8duLVO0QtWGUoJ&dispatch=6wkym9EIToiapVd5ruWXnvQhZ&session=WM2tgICLBVvYZPSUNasj3hrGn,bad
facebook.com.smartclick.top/tech/fb/?browser=Firefox&amp;bid=0.001&amp;campid=3781104&amp;browse=Firefox%20/%2049&amp;siteid=1149969&amp;cateid=253&amp;cntryx=US&amp;keywrd=&amp;formfa=Desktop/Notebook&amp;qualty=2&amp;resolu=1280x960&amp;f=104&amp;type=pop&amp;sxid=d85641b0c5uu,bad
facebook.com.smartclick.top/tech/fb?browser=Firefox&amp;bid=0.001&amp;campid=3781104&amp;browse=Firefox%20/%2049&amp;siteid=1149969&amp;cateid=253&amp;cntryx=US&amp;keywrd=&amp;formfa=Desktop/Notebook&amp;qualty=2&amp;resolu=1280x960&amp;f=104&amp;type=pop&amp;sxid=d85641b0c5uu,bad
beauty-plus.co.uk/tmp/https:/atendimento/chamada.php?=5E7NLK2UKMEM6368SSDL1DK9WQNMMCRQRYECIF832MP7OUDHMR3N5MW2DKNZWEQOC51VK9XLUMSJH715X3S3PO449R467UTJZUEJ3B6XYXHG5HL2KD4A28EAYIF5C0NB43U6E14DXKT23E4NR8YTEC4DUJI8S7IV9D2MD5ZBPTDR8GFZODT4PXGKGYR95A5CN7Z2BYD1SQSZ88ZVKSYAQEU7DMFHWKUKQTM2SZ3KPVKX3KSNDRX47SAJFP2C0WX1QJ3JI6491O640XQMPOQVH1FXQG0ZC714P3M98PG9ELBNJ3A9Q2592J6R1FRCLRFBU2J3R1A7LMU6O6EF7IO83TZ39RFUJU6DWPGOPRVBDPH2VVH2E60GZ9I91X3JS9XPYDEN50ZHZGJUC1VQ7686EPDENFXGOU6M9KACT0USQEN3EJSKOZQ3P4GDJET89ZUHK5TDDO743T7GDY22YR4OVJ2EYVL7VFNFKHSY6Z2,bad
1touchdesigns.com/mattel/la/google%20drive/Arch/Arch/Archive/index.php,bad
62.108.34.161/ml/forums/ik/15/2/duc-dbox/gml/gml.php,bad
latitudeinfra.com/admin/css/update/index.php,bad
activelevel.com/soul/ayo1/ayo1/index.html,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax%20-%20secureu0002/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/style.ht/,bad
goldengate.us/alert/,bad
copperkingdom.net/fmsk/kate/kate/,bad
copperkingdom.net/fmsk/kate/kate,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax%20-%20secureu0002/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/remax%20-%20secure%20login_files/style.ht,bad
chprojekt.pl/fr/,bad
unleashdoc.info/welldoc,bad
the3wfactory.com/accounting/sistema/css/upgrade/ii.php?rand,bad
rkvacancies.com/googledoc/new%20outlook/,bad
tsahs.edu.bd/wp-admin/includes/admin/wellsfargo/session.htm,bad
mpp004go-001-site1.1tempurl.com/ipp-ftx4445/,bad
hotelalex.com.ve/RICHY/ND/,bad
tsahs.edu.bd/wp-admin/includes/admin/wellsfargo/processing.html,bad
sh207023.website.pl/clients/success.php,bad
metalconflex.com.br/bob/paype/,bad
ferrogen.hu/Outil/UWHO/ce65b879370f5a8ed5bc2a97eb54ea25/,bad
ferrogen.hu/Outil/UWHO/ce65b879370f5a8ed5bc2a97eb54ea25,bad
ferrogen.hu/Outil/UWHO/35b6e6b025a639d2d433f33f909e9c88/,bad
ferrogen.hu/Outil/UWHO/35b6e6b025a639d2d433f33f909e9c88,bad
zygomadental.com/images/share/2015/,bad
rtdesigns.ca/sek1900/home/index.php,bad
avaluosinmobiliariosvico.com/view/newproject/Home/,bad
avaluosinmobiliariosvico.com/view/newproject/Home,bad
birdrocklab.com/c01/index.htm,bad
dollania.ro/ctk/cpanelwebmail/new%201.html,bad
discoveriskandar.my/doc/index.php,bad
xyzguyz.com/via/G.Docs/index.php,bad
avaluosinmobiliariosvico.com/view/newproject/Home/index.php,bad
birdrocklab.com/c01/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,bad
avaluosinmobiliariosvico.com/project/Review/Home/index.php,bad
darwinbusinessmachines.com/catalog/pre.htm,bad
ylsenterprises.com/vmessage/,bad
kraasdesigns.com/wp-content/plugins/docsign/es/,bad
kabelves.ru/docnew/docnew/index.htm,bad
mdemos.us/iindex/see/view/index.php,bad
avantlog.com.br/bob/ayo1/ayo1/index.html,bad
studiomancini.legal/language/it-IT/SSL/cmd-login=84929bc0ed891b45479fa8b80b2d7a9a/?email=abuse@burst.com.au&amp;reff=MDM3YjU4NzAxYmM5MDMyMWM1NmQ5ZTNmZjFmZDk4NGM=,bad
4mzkagency.com/pro/att.html,bad
dallagojacobseguros.com.br/GD,bad
tinyurl.com/j5co6n2,bad
babaoja.org/jur/aol.htm,bad
onlinnecvbnmvbdf.online/aol.logs/aol/auto/index.html,bad
alpinutil.eu/css/4/cp/,bad
paypal-update-account-2016.site88.net/k8oqiremjv03yh07gc8f8ghckigwcb8man3j47wdtn7huxf1ze7yke0vn6ip/index.php,bad
wonchangvacuum.com.my/libraries/openid/,bad
infoaccount-sign.in/,bad
avantlog.com.br/outtech/ayo1/ayo1/ayo1/index.html,bad
kabelves.ru/docnew/docnew/,bad
kabelves.ru/docnew/docnew,bad
santamariaog.com/TCCBC/adbb/ad/index.html,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/3d95da033736bd89aee3fdce0458f4ff/ssl.php?PaReq=a8f4b2ef1e2374eb0fe37fc0249d1020&MD=782687DB6V279GDH928BUDI2OU,bad
zygomadental.com/SMBT/,bad
backertlabs.com/update-your-information/,bad
carlottap.hizlicheck-in.com/login.php,bad
puresimplesoul.com/English/index.php?email=abuse@yahoo.com,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/196412fe5eab091f5947a3da62da561c/,bad
bcpzonasegura.uiiabpc.com/bcp/Operacioncnenlinea/,bad
luminousweb.com.br/cfgllc/scf/index.php,bad
met-bay.com/images/info/login.php,bad
r2assessoriaecorretora.com.br/cgibin/001/,bad
madroostercafe.com/wp-includes/funny/newdropbox/index.html,bad
jfpartyplanner.com/folders/,bad
facebook.com.smartclick.top/tech/fb,bad
facebook.com.smartclick.top/tech/fb/,bad
avantlog.com.br/lind/ayo1/ayo1/ayo1/index.html,bad
formulaegitim.com/components/com_mailto/views/sent/tmpl,bad
bladifb.com/vali/what-s-app/?i=161915,bad
triumph-flora.ru/plugins/editors/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php,bad
studiomancini.legal/language/it-IT/SSL/?email=abuse@arrowequipinc.com,bad
studiomancini.legal/language/it-IT/SSL/cmd-login=370a3f98731e55a3450e88c4a7592a9c/?email=abuse@arrowequipinc.com&amp;reff=ZDIwN2MxZjI4NjA0ZjEzMGRlMjVmYzJlMDU1MjVkZjk=,bad
gsmobiletech.net/mike/bf7a8a4a9294584ca74111cce1a7decf/,bad
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/196412fe5eab091f5947a3da62da561c,bad
fx-dz.com/templates/BOAFINAL/BOAMAINFINAL/sitekeyverification.html,bad
dianekink.com/other/other/,bad
error3x5678.online/,bad
docmitto.computantest.com/old-copy/data/da35d82aefbb3afda64c441e666b7271,bad
sudanesearbitration.com/World/googleAL/,bad
ak-gartentraeume.de/jomla/free.mobileDEerDS44F.fr/abonnementEZF9SFQG43/facturation-FZRFt4F3F5T/free/26dbbeba45de351c718f979c8d2be75e/,bad
nopesocomsaude.com.br/choko/image.htm,bad
bladifb.com/vali/proo/?i=221499&amp;hc_location=ufi,bad
mi-berau.com/.https/www6/rbc.com/webapp/ukv0/signin/logon.xhtml/22b61c55a8da790c7e7b167807192631/index.php?wreply=d2VibWFzdGVyQGFsZGVuLmNhDQ=,bad
mi-berau.com/.https/www6/rbc.com/webapp/ukv0/signin/logon.xhtml/index.php?wreply=d2VibWFzdGVyQGFsZGVuLmNhDQ=,bad
goo.gl/mmvC8l,bad
hellobrandz.com/xt/br/santander/clienteEspecial/vangogh/Atualizacao_Segura/,bad
